seq	RecordID	RecordTitle	PathID	Title	AlphaPubDate	PubYear	bookauthor	booktitle	bookdate	matchquality	isfiction	howpositive	genresnamed	comments
1016	4853873	UNCLE SILAS.	20160127230453_00005	The Reader,  1863-1867	Jan 14, 1865	1865	Le Fanu, Joseph Sheridan	Uncle Silas	1864	2.2257726819541377				
1017	5251041	The Tory Baronet; or, Tories, Whigs, and Radicals.	20160127231005_00012	The Literary gazette : A weekly journal of literature, science, and the fine arts	Jul 10, 1841	1841	Wilks, John	The Tory baronet, or Tories, Whigs, and Radicals	1841	3.275923809523809				
1018	4359302	THE MAN WITH THE TORN EAR.	20160127192713_00002	The London review and weekly journal of politics, literature, art, and society, July 7, 1860-June 29, 1861	Aug 9, 1862	1862	About, Edmond	The man with the broken ear	1867	2.1880242424242424				
1019	8773031	Transfusion.	20160127192157_00006	The Athenaeum	May 9, 1835	1835	Godwin, William	Transfusion	1835	2.15				
1020	6830429	Memoirs of a Surrey Labourer.	20160127183018_00002	The Academy, 1905-1910	Apr 25, 1908	1908	Bourne, George	Memoirs of a surrey labourer	1909	3.311293759512937				
1021	8681141	Bitter is the Rind.	20160127191545_00013	The Athenaeum	Dec 10, 1870	1870	Smart, Hawley	Bitter is the rind	1870	2.848214055448098				
1022	8980695	Aladore.	20160127192611_00010	The Athenaeum	Jan 23, 1915	1915	Newbolt, Henry John, Sir	Aladore	1915	2.123333333333333				
1023	9461681	Captain Master's Children: a Novel.	20160127191439_00002	The Athenaeum	Apr 15, 1865	1865	Hood, Tom	Captain Master's children : a novel	1865	2.9755304355941297				
1024	2484442	A BOOK ABOUT MYSELF.	20160127183832_00011	Fortnightly review, May 1865-June 1934	Dec 1929	1929	Dreiser, Theodore	A book about myself	1922	2.459743589743589				
1025	5247083	Godfrey Malvern; or the Life of an Author.	20160127231211_00014	The Literary gazette : A weekly journal of literature, science, and the fine arts	Dec 17, 1842	1842	Miller, Thomas	Godfrey Malvern; or, The life of an author	1844	3.2824842015553424				
1026	4350208	CHRISTMAS BOOKS.	20160127224021_00001	The London review and weekly journal of politics, literature, art, and society, July 7, 1860-June 29, 1861	Dec 15, 1860	1860	Dickens, Charles	Christmas books	1862	2.3723456790123456				
1027	2459033	ASSORTED ARTICLES.	20160127191234_00017	The English review,  1908-1937	May 1930	1930	Lawrence, D. H. (David Herbert)	Assorted articles	1930	2.89				
1028	6630177	The Private Memoirs of Louis XV.	20160127191545_00013	The Academy, 1869-1902, 0269-333X	Aug 24, 1895	1895	Du Hausset	The private memoirs of Louis XV	1895	3.2253395784543324				
1029	4992915	The Adirondack; or, Life in the Woods.	20160127231005_00012	Critic of books, society, pictures, music and decorative art, 1848-1849	Sep 1, 1849	1849	Headley, Joel Tyler	The Adirondack; or, Life in the woods	1849	3.161677852348993				
1030	3184140	ADVENTURES AMONG RED INDIANS.	20160127191129_00016	The Bookman	Dec 1910	1910	Wright, Sidney Harry	Adventures among the red Indians : romantic incidents and perils amongst the Indians of North and South America	1911	2.3600528322813243				
1031	5233097	Horse-Shoe Robinson.	20160128000429_00007	The Literary gazette : A weekly journal of literature, science, and the fine arts	Jun 27, 1835	1835	Kennedy, John Pendleton	Horse-shoe Robinson	1835	2.7361290322580647				
1032	8527245	JOSHUA HAGGARD'S DAUGHTER.	20160128003325_00006	Examiner	Nov 18, 1876	1876	Braddon, M. E. (Mary Elizabeth)	Joshua Haggard's daughter	1876	3.132514619883041				
1033	4968490	VOYAGES AND TRAVELS.	20160127234659_00002	The Critic	Nov 15, 1852	1852		Voyages and travels	1838	2.481742424242424				
1034	8625800	Wooers and Winners.	20160128002306_00010	Examiner	Aug 7, 1880	1880	Banks, G. Linnaeus (George Linnaeus), Mrs	Wooers and winners, or, Under the scars	1880	2.1894243992891917				
1035	5286906	The History of Henry Esmond, Esq., a Colonel in the Service of Her Majesty Q. Anne.	20160127230454_00006	The Literary gazette : A weekly journal of literature, science, and the fine arts	Nov 6, 1852	1852	Thackeray, William Makepeace	The history of Henry Esmond, esq. : colonel in the service of Her Majesty Q. Anne, written by himself	1852	3.3946709506881776				
1036	8776508	The Old Maiden's Talisman, and other Strange Tales.	20160127192303_00008	The Athenaeum	Mar 8, 1834	1834	Dalton, James	The maiden's talisman	1834	2.5006049149338376				
1037	8717995	The Iliad of Homer.	20160127192157_00006	The Athenaeum	Jan 20, 1877	1877	Homer	The Iliad of Homer;	1884	2.3416613911208506				
1038	9023262	The Cabin Book; or, National Characteristics.	20160127192611_00010	The Athenaeum	Dec 4, 1852	1852	Sealsfield, Charles	The cabin book: or, National characteristics	1852	2.896772735760971				
1039	8636234	A Life's Lessons.	20160127183222_00004	The Athenaeum	Dec 6, 1856	1856	Gore	A life's lessons	1856	2.4269230769230767				
1040	5230714	The Last Man.	20160127231005_00012	The Literary gazette : A weekly journal of literature, science, and the fine arts	Feb 20, 1836	1836	Shelley, Mary Wollstonecraft	The last man	1826	2.1107929325576382				
1041	4995200	VOYAGES AND TRAVELS.	20160127230904_00011	The Critic	Sep 1, 1855	1855		Voyages and travels	1838	2.3317424242424236				
1042	8757180	Nuttie's Father.	20160127192200_00007	The Athenaeum	Oct 31, 1885	1885	Yonge, Charlotte M. (Charlotte Mary)	Nuttie's father	1885	2.5308333333333333				
1043	4443353	Forest Life.	20160127224227_00003	Tait's Edinburgh magazine	Sep 1842	1842	Kirkland, Caroline M. (Caroline Matilda)	Forest life	1842	2.173900074571216				
1044	3169021	HIGHWAYS AND BYWAYS IN OXFORD AND THE COTSWOLDS.	20160127183121_00003	The Bookman	Dec 1905	1905	Johnson, Clifton	Highways and byways of the South	1904	2.364647619047619				
1045	8625325	Kiama: a Tradition of Hawaii.	20160127192053_00005	The Athenaeum	Nov 21, 1857	1857	Jarves, James Jackson	Kiana: a tradition of Hawaii	1857	2.9982666666666664				
1046	3157732	CAPT'N DAVY'S HONEYMOON,	20160127191234_00017	The Bookman	Dec 1892	1892	Caine, Hall, Sir	Capt'n Davy's honeymoon : a Manx yarn	1892	2.9750694444444448				
1047	3301204	A LONDON LOT.	20160127185900_00007	The Bookman	Jul 1919	1919	Lyons, A. Neil (Albert Neil)	A London lot	1919	2.2879513444302177				
1048	6812077	A Spur to Smite.	20160127183628_00009	The Academy, 1905-1910	Nov 11, 1905	1905	Lancaster, G. B	A spur to smite	1905	2.643333333333333				
1049	3229945	ROADSIDE MEETINGS.	20160127185900_00007	The Bookman	Mar 1931	1931	Garland, Hamlin	Roadside meetings	1931	2.923333333333334				
1050	4088900	THE TWENTIETH CENTURY NEW TESTAMENT.	20160127192201_00017	The Review of reviews	Nov 1901	1901	Cooper, E. H. (Edward Herbert)	The twentieth century child	1905	2.164738680926916				
1051	6811692	Lying Prophets.	20160127190311_00003	The Academy, 1869-1902, 0269-333X	Feb 6, 1897	1897	Phillpotts, Eden	Lying prophets, a novel	1892	2.219968253968254				
1052	9434619	Lays of Ancient Rome.	20160127192303_00008	The Athenaeum	Nov 24, 1866	1866	Macaulay, Thomas Babington Macaulay	Lays of ancient Rome together with Ivry, The Armada, A radical war song, The battle of Moncontour, Songs of the Civil War	1888	2.123456790123457				
1053	3161016	THE SCAPEGOAT.	20160127190413_00011	The Bookman	Nov 1891	1891	Caine, Hall, Sir	The scapegoat	1891	2.1966666666666668				
1054	2464415	Reminiscences of Felix Mendelssohn Bartholdy.	20160127190825_00015	Fortnightly review, May 1865-June 1934	Jan 1869	1869	Polko, Elise Vogel	Reminiscences of Felix Mendelssohn-Bartholdy	1869	2.755519019987105				
1055	4358623	THE QUEEN'S MARIES.	20160127224123_00002	The London review and weekly journal of politics, society, literature and art, Aug. 16-Dec. 27, 1862	Sep 20, 1862	1862	Whyte-Melville, G. J. (George John)	The Queen's Maries	1862	2.751428571428572				
1056	9096321	A Summer on the Yenesei (1914).	20160127192157_00006	The Athenaeum	Mar 6, 1915	1915	Haviland, Maud D (Maud Doria)	A summer on the Yenesei (1914)	1915	3.3497039897039897				
1057	6833458	Catherine's Child.	20160127190003_00001	The Academy, 1905-1910	Oct 31, 1908	1908	Pasture, Henry de la	Catherine's child	1909	2.5969444444444445				
1058	6834275	Chinese Folk-lore Tales.	20160127191130_00009	The Academy, 1905-1910	Dec 10, 1910	1910	Macgowan, J. (John)	Chinese folk-lore tales	1910	2.862178954536412				
1059	8840236	A Sportsman's Sketches.	20160127192508_00001	The Athenaeum	Sep 5, 1896	1896	Turgenev, Ivan Sergi︠e︡evích	A sportsman's sketches	1906	2.604669829972321				
1060	8516761	The Adventures of Baron Munchausen.	20160128003734_00010	Examiner	Sep 25, 1869	1869		The adventures of Baron Munchausen	1865	3.0157807807807817				
1061	3225053	SEED OF THE MOON.	20160127190618_00013	The Bookman	Apr 1930	1930	Rice, Cale Young	Seed of the moon	1929	2.4018707482993196				
1062	3180037	A SHIP OF SOLACE.	20160127185454_00005	The Bookman	Jul 1911	1911	Mordaunt, Elinor	A ship of solace	1911	2.708974358974359				
1063	6822567	Old French Romances.	20160127191545_00013	The Academy, 1914	Jul 4, 1914	1914	Morris, William	Old French romances	1896	2.284342118487656				
1064	8532079	AN INLAND VOYAGE.	20160128005707_00001	Examiner	May 25, 1878	1878	Stevenson, Robert Louis	An inland voyage	1890	2.4344827586206894				
1065	8577603	A Sister's Story.	20160128002916_00002	Examiner	Jul 18, 1868	1868	Craven, Augustus	A sister's story	1869	2.518118045476536				
1066	3224657	SHEPHERDS IN SACKCLOTH.2	20160127190310_00010	The Bookman	Feb 1930	1930	Kaye-Smith, Sheila	Shepherds in sackcloth	1930	2.273339634530561				
1067	8919170	The Fudge Family in England; being a Sequel to the Fudge Family in Paris.	20160128004443_00001	Examiner	Aug 9, 1835	1835	Moore, Thomas	"The Fudges in England; being a sequel to the ""Fudge family in Paris,"""	1835	2.1195076604554868				
1068	3216800	THE LAW OF THE FOUR JUST MEN.	20160127183628_00009	The Bookman	Nov 1921	1921	Wallace, Edgar	The law of the three just men	1931	2.1814434458728824				
1069	6053188	ENGLISH MEN OF LETTERS: NO. II. ROBERT BURNS.	20160127233039_00003	The St. James's magazine	Jun 1879	1879	Kavanagh, Julia	English women of letters: biographical sketches	1862	2.125490909090909				
1070	8849601	Poor Little Bella.	20160127192510_00019	The Athenaeum	Dec 18, 1897	1897	Philips, F. C. (Francis Charles)	Poor little Bella	1897	2.683248730192524				
1071	8721730	Shooting and Fishing Trips in England, France, Alsace, Belgium, Holland, and Bavaria.	20160127193122_00012	The Athenaeum	Dec 16, 1876	1876	Clements, Lewis	Shooting and fishing trips in England, France, Alsace, Belgium, Holland, and Bavaria	1876	3.823906810035842				
1072	4999851	Memoirs of the Life and Writings of Thomas Chalmers, D.D., LL.D.	20160127234903_00005	The Critic	Jan 1, 1850	1850	Goldsmith, Oliver	Memoris of the life and writings of Dr. Goldsmith. The vicar of Wakefield. An inquiry into the present state of polite learning	1837	2.2142794051869576				
1073	6163495	A LADY OF NO IMPORTANCE	20160128001855_00004	The national observer, 1890-1897	May 26, 1894	1894	Rita	A husband of no importance	1894	2.2077777777777783				
1074	9100404	ORIENTAL LITERATURE.	20160127191545_00013	The Athenaeum	Feb 26, 1881	1881		Oriental literature	1899	2.3393755739210285				
1075	4368327	QUITE ALONE.	20160127230250_00003	The London review of politics, society, literature, art, and science	Feb 4, 1865	1865	Sala, George Augustus	Quite alone	1864	2.392857142857143				
1076	3198478	COLLECTED WORKS OF WILLIAM MORRIS.	20160127182915_00001	The Bookman	Dec 1913	1913	Morris, William	The collected works of William Morris; with introductions by his daughter May Morris	1910	2.269901589161755				
1077	6102993	Biographical Sketch of the Rev. Edward Irving, M. A., late Minister of the National Church, London; with Critical Remarks, &c.	20160128003632_00009	The Metropolitan magazine,  1833-1840	Mar 1835	1835	Nott, Henry Junius	Biographical sketch of Thomas Singularity. The Andalusian rope-dancer. The solitary	1834	2.6631746031746037				
1078	8636926	The Poetical Works of William Collins.	20160127192200_00007	The Athenaeum	Feb 6, 1858	1858	Scott, Walter, Sir	The poetical works of Sir Walter Scott	1857	2.301975485799701				
1079	9154977	The Knave of Clubs: a Novel.	20160127192715_00011	The Athenaeum	May 30, 1868	1868	O'Donoghue, Power, Mrs	The knave of clubs : a novel	1868	2.52710601556971				
1080	2483419	THE KRAMER GIRLS,	20160127183526_00007	Fortnightly review, May 1865-June 1934	Sep 1930	1930	Suckow, Ruth	The Kramer girls	1930	2.5047619047619047				
1081	3213733	A SMALL BOY IN THE SIXTIES.	20160127190721_00014	The Bookman	Jan 1928	1928	Sturt, George	A small boy in the sixties : With an introd. by Arnold Bennett	1927	3.0338211777581856				
1082	2491548	IT'S A BATTLEFIELD,	20160127183121_00003	Fortnightly review, May 1865-June 1934	Apr 1934	1934	Greene, Graham	It's a battlefield	1934	2.8221568627450977				
1083	3200282	BANNERTAIL.	20160127183934_00012	The Bookman	Oct 1923	1923	Seton, Ernest Thompson	Bannertail	1922	2.243333333333333				
1084	6180580	The Child's own History of France, with Authentic Portraits of its Kings.	20160127233142_00004	The Metropolitan magazine,  1833-1840	Feb 1836	1836	Jerram, (Jane Elizabeth Holmes), Mrs	The child's own story book; or, Tales and dialogues for the nursery	1849	2.1691777777777776				
1085	4999840	VOYAGES AND TRAVELS.	20160127230250_00003	The Critic	Feb 1, 1853	1853		Voyages and travels	1838	2.481742424242424				
1086	6838844	The King's Achievement.	20160127191440_00012	The Academy, 1905-1910	Oct 14, 1905	1905	Benson, Robert Hugh, (Spirit)	The king's achievement	1914	2.6739080459770106				
1087	4337847	Pauline Seward: a Tale of Real Life.	20160127191542_00003	The Rambler, Jan. 1848-May 1862	Jan 15, 1848	1848	Bryant, John Delavan	Pauline Seward. A tale of real life	1847	2.9170673104332687				
1088	9434167	Cecile Raye: an Autobiography.	20160127192407_00009	The Athenaeum	Oct 27, 1866	1866	Blake, Cecilia	Cecile Raye: an autobiography	1868	3.4625641025641025				
1089	8989748	The Life and Correspondence of Admiral Sir William Sidney Smith, G.C.B.	20160127192157_00006	The Athenaeum	Nov 27, 1847	1847	Southey, Robert	The life and correspondence of Robert Southey	1855	2.5500237170106472				
1090	9158451	Tom Brown at Oxford.	20160127192157_00006	The Athenaeum	Nov 30, 1861	1861	Hughes, Thomas	Tom Brown at Oxford	1862	2.9455898696435683				
1091	2484506	THE QUICK AND THE DEAD,	20160127180954_00001	Fortnightly review, May 1865-June 1934	Apr 1933	1933	Cohn, Martin J	The quick and the dead	1948	2.456919191919192				
1092	3168938	JUST A GIRL.	20160127182915_00001	The Bookman	Oct 1898	1898	Garvice, Charles	Just a girl	1900	2.186477473798829				
1093	3157673	THE LIFE AND ADVENTURES AND PIRACIES OF THE FAMOUS CAPTAIN SINGLETON.	20160127191338_00018	The Bookman	Dec 1906	1906	Schwacofer, Mary A	The life and adventures of Robinson Crusoe of York, mariner : adapted from the original in words of one syllable	1908	2.370634638245542				
1094	6578805	A Lady's Tour in Corsica.	20160127190003_00001	The Academy, 1869-1902, 0269-333X	Dec 11, 1880	1880	Forde, Gertrude	A lady's tour in Corsica	1880	3.105144927536232				
1095	3201187	SIMPLICISSIMUS THE VAGABOND.	20160127183730_00010	The Bookman	Feb 1925	1925	Grimmelshausen, Hans Jakob Christoph von	Simplicissimus the vagabond	1912	2.8314285714285714				
1096	5001157	The Private Life of an Eastern King.	20160127230351_00004	The Critic	Oct 1, 1855	1855	Knighton, W	The private life of an eastern king	1855	3.1560160685236216				
1097	6792444	THE TREASURE OF THE HUMBLE.	20160127185757_00006	The Academy, 1869-1902, 0269-333X	Apr 10, 1897	1897	Maeterlinck, Maurice	The treasure of the humble	1897	2.8266666666666667				
1098	8632494	Recollections of Geoffry Hamlyn.	20160127190516_00005	The Athenaeum	May 7, 1859	1859	Kingsley, Henry	The recollections of Geoffry Hamlyn	1859	2.7148307692307694				
1099	3201394	THE BETROTHAL.	20160127191441_00019	The Bookman	Mar 1921	1921	Maeterlinck, Maurice	The betrothal	1919	2.23				
1100	4701678	"The Heiress of Bruges, by the Author of ""High-ways and By-ways,"" i. e. Thomas C. Grattan, Esq. 4 vols. 12mo."	20160127230555_00007	Monthly magazine, or, British regster, Feb. 1800-June 1836	Nov 1830	1830	Grattan, Thomas Colley	The heiress of Bruges	1830	2.4828629794499664				
1101	4375018	THE ETHICS OF THE DUST.	20160127192713_00002	The London review of politics, society, literature, art, and science	Mar 10, 1866	1866	Ruskin, John	The ethics of the dust : or Elements of crystallization	1880	2.533577787837633				
1102	8564600	Adventures of a Young Naturalist.	20160128002510_00012	Examiner	Nov 5, 1870	1870	Biart, Lucien	Adventures of a young naturalist	1871	3.067096228239845				
1103	6855533	Daphne in the Fatherland.	20160127191949_00014	The Academy and literature, 1910-1914	Aug 31, 1912	1912	Topham, Anne	Daphne in the Fatherland	1913	2.9037662337662336				
