docid	Dominant_Topic	author	orig_title	Topic_Perc_Contrib	date
mdp.39015016453303	48	nina bawden	Tortoise by candlelight	0.0713	1963
uc1.b4950843	30	norman spinrad	The Void Captain's tale	0.1221	1983
umn.31951000390429y	75	helen martini	My zoo family	0.0651	1955
uc1.b4055763	79	hans habe	A thousand shall fall	0.1765	1941
uc1.$b450660	14	alba de cespedes	The best of husbands;	0.0849	1952
mdp.39015057599535	24	"gil courtemanche
patricia claxton"	A Sunday at the pool in Kigali	0.141	2000
mdp.39015012308279	2	elizabeth jolley	Milk and honey : a novel	0.0743	1984
mdp.39015032814165	20	deborah joy corey	Losing Eddie	0.0927	1993
mdp.39015038117985	31	leonid sobolev	Soul of the sea	0.1075	1946
mdp.39015030715489	13	dale van every	The voyagers	0.0832	1957
mdp.39015076175135	2	mohammed hanif	A case of exploding mangoes	0.0745	2008
mdp.39015032095625	66	howard frank mosher	Northern borders	0.0963	1994
inu.30000035592983	12	anne mccaffrey	Lyon's pride	0.1937	1994
mdp.39015005305829	78	shirley ann grau	The keepers of the house	0.0779	1964
mdp.39015005310365	48	manes sperber	Journey without end	0.0594	1954
mdp.39015059406481	41	eden phillpotts	The captain's curio	0.0548	1933
pst.000046969507	64	l ron hubbard	The enemy within	0.1426	1986
mdp.39015030751542	78	rose jourdain	Those the sun has loved	0.0943	1978
uc1.b4384819	13	murray leinster	The forgotten planet	0.0798	1975
mdp.39076002719966	31	earl and linette burton	The exciting adventures of Waldo	0.0598	1945
mdp.39015015477014	20	john berger	Once in Europa	0.0645	1989
uc1.$b794662	76	stead jones	The lost boy	0.0502	1968
inu.39000001892814	12	frederik pohl	Beyond the blue event horizon	0.1862	1980
mdp.39015073816913	43	ira levin	A kiss before dying	0.0909	1953
mdp.39015027237067	66	mary stewart	Touch not the cat	0.0471	1943
uc1.32106009260677	30	david b feinberg	Eighty-sixed	0.0778	1989
mdp.39015025204184	6	herb brown	Presumption of guilt	0.1711	1991
mdp.39015050470833	41	jayne ann krentz	Lost and found	0.0995	2001
mdp.39015003451690	75	james thurber	The white deer	0.038	1945
inu.30000104214337	43	susan isaacs	Magic hour	0.0703	1991
mdp.39015060886457	43	iris johansen	Countdown	0.1544	2005
uc1.32106013640401	41	pernille rygg	The butterfly effect	0.0608	1997
uc1.b3727838	68	gladys schmitt	Confessors of the Name, a novel	0.1101	1952
uc1.$b29741	76	e m delafield	Ladies and gentlemen in Victorian fiction	0.0399	1937
uc1.$b247778	63	alexis carrel	The voyage to Lourdes;	0.0768	1944
mdp.39015056814158	66	aris janigian	Bloodvine : a novel	0.0645	2003
mdp.39015055116340	75	louis de bernières	The war of Don Emmanuel's nether parts	0.0836	1990
mdp.39015032616461	38	amy bloom	Come to me : stories	0.0743	1994
inu.32000002543876	2	auberon waugh	The foxglove saga	0.1346	1960
mdp.49015000670720	79	philip caputo	Horn of Africa : a novel	0.0806	1980
mdp.39015031825139	66	valerie sayers	The distance between us	0.0837	1994
mdp.39015010390337	41	agatha christie	The regatta mystery, and other stories	0.0808	1939
uc1.32106015505479	41	sarah smith	The vanished child	0.095	1992
mdp.39015055087715	48	ethan hawke	Ash Wednesday : a novel	0.0779	2002
uc1.32106018328564	24	"duong thu huong
nina mcpherson"	Paradise of the blind	0.1145	1993
mdp.39015037463968	76	erin mcgraw	Lies of the saints	0.0584	1996
uc1.32106007711093	43	stuart m kaminsky	A fine red rain	0.1401	1987
mdp.39015031239307	31	hammond innes	The land God gave to Cain; a novel of Labrador	0.0513	1958
mdp.39015046857382	70	ana maria matute	School of the sun	0.0637	1963
uc1.32106018725439	63	e. lynn harris	I say a little prayer : a novel	0.098	2006
mdp.39015066084446	75	pawel huelle	Who was David Weiser?	0.0576	1991
uc1.b3346201	31	david beaty	The Donnington legend	0.0557	1949
uc1.32106015376871	2	marcel theroux	A stranger in the earth	0.109	1997
pst.000013167851	20	elswyth thane	Tryst	0.0486	1939
uc1.b3454982	76	sloan wilson	A sense of values	0.0738	1960
mdp.39015022267952	31	robert silverberg	The face of the waters	0.1701	1991
mdp.39015056814406	12	clifford d simak	Shakespeare's planet	0.0589	1976
uc1.32106010387279	38	rosie thomas	All my sins remembered	0.0743	1991
inu.39000003490237	48	hans habe	Ilona	0.10400000000000001	1961
mdp.39015017663447	38	monique raphel high	The four winds of heaven	0.1277	1980
mdp.39015058209720	21	joseph gangemi	Inamorata	0.0622	2004
mdp.39015025219471	21	"william gibson
bruce sterling"	The difference engine	0.2245	1991
mdp.39015055165735	2	david lodge	Small world : an academic romance	0.1181	1984
uc1.b3834531	31	c s forester	Beat to quarters	0.0971	1937
mdp.39015064704706	21	lyn miller-lachmann	Dirt cheap : a novel	0.0541	2006
uc1.b3477988	79	elleston trevor	The freebooters	0.1214	1967
mdp.49015002980606	43	anne perry	Bethlehem Road	0.0637	1990
mdp.39015034068984	24	pramoedya ananta toer	Footsteps	0.1234	1990
mdp.39015046377753	75	william t vollmann	The ice-shirt	0.1526	1990
coo.31924001560675	31	hans hass	Men and sharks	0.1283	1954
coo.31924022518090	75	eleanor rice pettingill	Penguin summer	0.1654	1960
mdp.39015050313538	68	edward rutherfurd	The forest : a novel	0.1108	2000
pst.000017402897	75	terry brooks	Wizard at large	0.1289	1988
inu.39000000622923	48	olga masters	A long time dying	0.0874	1985
mdp.39015070685451	75	marie phillips	Gods behaving badly	0.0553	2007
mdp.39015000539349	64	g j a otoole	The Cosgrove report : being the private inquiry of a Pinkerton detective into the death of President Lincoln by Nicholas Cosgrove : edited and verified by Michael Croft, Col., U.S. Army (ret.) : an annotated novel	0.1544	1979
mdp.39015060399774	30	"melissa p.
lawrence  venuti"	100 strokes of the brush before bed	0.0955	2004
uc1.$b451303	2	william wetmore	Here comes Jamie; a novel	0.085	1970
mdp.39015001524746	79	john del vecchio	The 13th valley, a novel	0.0629	1982
mdp.39015000618705	63	joanne greenberg	Founder's praise	0.1608	1976
inu.30000005082858	20	john edgar wideman	Sent for you yesterday	0.0405	1983
mdp.39015040571518	13	mark t. sullivan	The purification ceremony	0.0988	1997
mdp.39015032615430	66	connie may fowler	River of hidden dreams	0.0961	1994
mdp.39015000619653	6	edward grierson	The second man	0.1087	1956
uc1.32106009874246	41	zachary w. klein	Two way toll : a Matt Jacob novel of suspense	0.0908	1991
mdp.39015047068179	79	jeff shaara	The last full measure	0.1258	1998
mdp.39015047505972	12	doris lessing	Mara and Dann : an adventure	0.128	1999
mdp.39015013278406	21	joseph mcelroy	Women and men : a novel	0.0974	1986
mdp.39015029221226	20	aidan mathews	Lipstick on the host	0.0443	1992
mdp.39015030715265	78	joseph viertel	Monkey on a string	0.0807	1968
mdp.39076002191620	41	mary ray	The voice of Apollo	0.0681	1964
mdp.39015055842317	13	iqbal pittalwala	Dear Paramount Pictures : stories	0.0526	2002
uc1.b4355348	76	thomas williams	The night of trees	0.0622	1961
mdp.39015051363359	24	lewis browne	Oh, say, can you see! : a novel	0.0497	1937
mdp.49015002776970	43	minette walters	The echo	0.0527	1997
mdp.39015062584787	12	william kotzwinkle	The Amphora Project	0.1898	2005
pst.000046670496	63	norman mailer	The Gospel according to the Son	0.0894	1997
mdp.39015055102209	64	"clive cussler
paul kemprecos"	Fire ice : a novel from the Numa files	0.0755	2002
mdp.39015051815150	75	nicole st john	Guinever's gift	0.1088	1977
mdp.39015078810036	76	thrity umrigar	The weight of heaven : a novel	0.1042	2009
mdp.39015015764221	21	donald d clayton	The Joshua factor : a novel	0.1447	1986
uc1.$b104360	31	lawrence earl	The frozen jungle	0.1404	1955
mdp.39015059120009	21	kim stanley robinson	Forty signs of rain	0.0788	2004
mdp.39015013892909	78	credo vusamazulu mutwa	My people, my Africa	0.0786	1969
mdp.39015080724225	41	pierre magnan	The messengers of death	0.1144	2006
mdp.39015014441177	70	michele murray	The crystal nights; a novel	0.142	1973
mdp.39015019938862	78	erskine caldwell	Place called Estherville	0.0889	1949
mdp.49015000668336	79	chris allan cole bunch	A reckoning for kings : a novel of the Tet Offensive	0.1563	1987
uc1.32106018968526	70	chris bohjalian	The double bind : a novel	0.0615	2007
mdp.39015064872602	78	christopher hope	My mother's lovers	0.0743	2006
inu.32000001709460	68	talbot mundy	Tros of Samothrace	0.1116	1934
uc1.32106016579960	70	harold brodkey	Stories in an almost classical mode	0.0791	1988
mdp.39015078784967	48	jenn ashworth	A kind of intimacy	0.0641	2009
mdp.39015004708957	38	mary renault	Kind are her answers	0.0502	1940
mdp.39015077674680	48	betsy tobin	Ice land	0.1074	2008
uc1.$b244443	24	stella zilliacus	Six people and love, a novel	0.0663	1957
uc1.b4432358	38	dean crawford	The lay of the land	0.0531	1987
uc1.b3454990	13	robert towers	The necklace of Kali	0.0492	1960
mdp.39015022214483	63	shelby hearon	Now and another time	0.0504	1976
mdp.39015010484064	21	taylor jess stearn caldwell	The romance of Atlantis	0.0911	1975
mdp.39015025161764	70	kathryn harrison	Thicker than water	0.0852	1991
mdp.39015053137298	38	rosamond marshall	Kitty	0.0871	1943
mdp.39015031604625	30	martin amis	Dead babies	0.0729	1975
mdp.39015029757567	75	gerald durrell	Two in the bush	0.0734	1966
mdp.39015032586565	78	steve weiner	The museum of love	0.0546	1993
uc1.$b119531	41	george selmark	The bride that got away	0.0318	1967
mdp.39015037452037	41	iris murdoch	Jackson's dilemma	0.0556	1995
mdp.39015032957436	63	greg bills	Consider this home : a novel	0.0943	1994
mdp.39015058727085	20	catherine cookson	The Mallen girl	0.0471	1973
osu.32435002867034	20	simon rattray	Bishop in check	0.0418	1961
mdp.39015076174229	24	maureen freely	Enlightenment	0.0684	2007
mdp.39015020699693	78	jerzy kosinski	The painted bird	0.0673	1965
mdp.39015013015063	14	roger caras	Mara Simba : the African lion	0.0688	1985
mdp.39015024870480	31	blanche dalpuget	Turtle Beach	0.0597	1981
uc1.$b104047	79	john rae	The Custard Boys	0.0929	1961
uc1.32106009087138	12	frank herbert	God Emperor of Dune	0.1674	1981
mdp.39015002741653	38	don robertson	Praise the human season	0.0704	1974
mdp.39015010918657	75	robin hawdon	A rustle in the grass	0.1238	1984
mdp.39015066649891	48	george beardmore	Charlie Pocock and the princess	0.0672	1967
mdp.39015024084363	13	frank bonham	Honor bound	0.0442	1963
mdp.39015078769943	6	natasha cooper	A poisoned mind	0.1228	2008
mdp.39015060059824	12	eric idle	The road to Mars : a post-modem novel	0.0916	2000
mdp.39015031605101	70	sandra tyler	Blue glass	0.1488	1993
mdp.39015046479526	21	mark harris	The self-made brain surgeon, and other stories	0.027000000000000003	1999
inu.30000029459595	78	lesley beake	Song of be	0.0503	1991
mdp.39015014933314	31	aa attanasio	Wyvern	0.0965	1988
mdp.39015005159168	31	jan de hartog	The captain	0.1311	1966
mdp.39015032592712	20	barbara taylor bradford	Everything to gain	0.0668	1994
uc1.b3454977	76	collin wilcox	The lonely hunter	0.0451	1969
mdp.39015005717510	12	kate wilhelm	Somerset dreams and other fictions	0.0712	1978
mdp.39015008197082	20	ngaio marsh	Died in the wool	0.0621	1945
mdp.39015002754680	13	jack schaefer	The canyon	0.1125	1953
mdp.39015034449150	48	gregory spatz	No one but us	0.0873	1995
mdp.39015063246618	64	julia alvarez	Saving the world : a novel	0.0748	2006
umn.31951002045163k	41	richard ellington	Shoot the works	0.1041	1948
mdp.39015054090512	68	henry treece	Red queen, white queen	0.1643	1958
uc1.b4948754	30	keith maillard	The knife in my hands	0.084	1982
uc1.$b245170	79	rex warner	Return of the traveller	0.0689	1944
mdp.39015049769923	24	alexander saxton	The Great Midland	0.0962	1948
uc1.b4368888	30	paula trachtman	Disturb not the dream : a novel	0.1377	1981
uc1.32106002161203	43	thomas berger	Killing time; a novel	0.1094	1967
mdp.39015064869327	43	gene kerrigan	The midnight choir	0.1507	2006
mdp.39076002651987	75	walter r brooks	Freddy the magician	0.0532	1947
mdp.39015020715648	13	grey owl	Pilgrims of the wild	0.0992	1934
mdp.39015031301909	68	samuel shellabarger	The King's cavalier	0.086	1950
mdp.39015008983291	31	helen macinnes	Above suspicion	0.0552	1941
mdp.39015010932617	78	hal bennett	Seventh heaven	0.0566	1976
uc1.b3688368	38	alfred hayes	The end of me	0.0491	1968
mdp.39015047106227	31	kenneth roberts	Boon Island	0.1963	1955
uc1.32106012297450	78	sherley anne williams	Dessa Rose	0.1737	1986
osu.32435056652126	76	louise platt hauck	Lance falls in love	0.05	1941
mdp.39015055119385	70	roddy doyle	Paddy Clarke, ha ha ha	0.1216	1993
mdp.39015028478330	21	"isaac asimov
robert silverberg"	The ugly little boy	0.0679	1992
mdp.39015011716555	79	richard e kim	The martyred, a novel	0.0937	1964
mdp.39015060886267	2	john burdett	Bangkok tattoo	0.1065	2005
uc1.$b282790	31	lt lawrance thompson	The navy hunts the CGR 3070	0.1931	1944
mdp.39015028378183	75	ladislav fuks	Mr. Theodore Mundstock	0.0462	1968
uc1.b4316041	20	dominic behan	Tell Dublin I miss her	0.079	1961
mdp.39015030699808	79	david karp	The day of the monkey	0.0687	1955
uc1.$b57021	13	mildred masterson mcneilly	Heaven is too high	0.1518	1944
uc1.b4368887	63	robert towers	The summoning : a novel	0.1375	1983
uc1.$b86107	13	forrester blake	Johnny Christmas : a novel	0.182	1948
mdp.39015053230242	24	linda ty casper	Wings of stone	0.0718	1986
mdp.39015056825220	38	sheila weller	Hansel and Gretel in Beverly Hills : a novel	0.065	1976
mdp.49015000692278	75	spencer holst	The language of cats and other stories	0.0955	1971
inu.30000110617242	48	hala jaber	The flying carpet to Baghdad : one woman's fight for two orphans of war	0.0917	2009
uc1.$b120375	63	thomas keneally	Three cheers for the Paraclete	0.0929	1968
mdp.39015058225171	24	edwidge danticat	The dew breaker	0.0674	2004
uc1.b3739087	30	lewis nkosi	Mating birds	0.0966	1983
uc1.32106012197791	20	gore vidal	Dark green, bright red	0.0403	1950
mdp.39015040690771	43	chris petit	The psalm killer : a novel	0.1302	1996
uc1.32106007113183	2	elizabeth gundy	Love, infidelity, and drinking to forget	0.1132	1984
uc1.b3462868	48	robert russell	An act of loving	0.0608	1967
mdp.39015030712072	38	andrew sinclair	The Raker	0.0766	1964
mdp.39015063940350	6	mrs belloc lowndes	Who rides on a tiger	0.0422	1935
uc1.$b70906	48	curt berg	The Blue dragoons, a novel	0.057	1938
uc1.32106018018215	38	doug guinan	California screaming	0.1092	1998
osu.32435056652068	38	louise platt hauck	Beloved Buff	0.10300000000000001	1940
pst.000030509108	31	irving stone	Immortal wife : Condensed and simplified for quick reading	0.0564	1954
uc1.$b86023	79	robert o bowen	The weight of the cross	0.0988	1951
mdp.39015055109170	21	bradford morrow	Ariel's crossing	0.1323	2002
mdp.39015037487173	43	george garrett	The King of Babylon shall not come against you	0.0763	1996
uc1.b4357759	68	chet raymo	In the falcon's claw : a novel of the year 1000	0.10400000000000001	1990
mdp.39015054056737	78	william faulkner	Intruder in the dust	0.1043	1948
mdp.39015040177159	43	ruth rendell	Road rage	0.07400000000000001	1997
inu.30000025867114	13	jeff long	The ascent : a novel	0.091	1992
uc1.32106015586693	24	kenzaburo oe	The silent cry	0.0661	1974
mdp.39015047717791	75	rita mae brown	Outfoxed	0.0688	2000
inu.30000039126333	13	velma wallis	Two old women : an Alaska legend of betrayal, courage, and survival	0.0831	1993
mdp.39015060594432	78	geraldine brooks	March : a novel	0.1025	2005
mdp.49015002595420	43	phillip margolin	Gone, but not forgotten	0.1789	1993
uc1.b4222593	24	chih yen hsia	The coldest winter in Peking : a novel from inside China	0.1377	1978
mdp.39015018528243	13	gordon r dickson	Wolf and iron	0.1284	1990
uc1.32106011204523	41	richard price	Samaritan	0.0817	2003
pst.000011216162	31	"c.s. lewis
pauline baynes"	The magician's nephew	0.0713	1955
mdp.39015011255661	68	roger ed elwood	The berserkers	0.0783	1973
uc1.$b805618	30	shirley schoonover	Sam's song	0.0719	1969
uc1.$b120350	24	stephen d becker	The season of the stranger	0.066	1951
uc1.b3474834	2	anthony burgess	Enderby outside	0.0651	1968
mdp.39015035329401	13	chinua achebe	A man of the people	0.0893	1966
mdp.39015016437082	63	donald a stauffer	The saint and the hunchback	0.0676	1946
uc1.$b100817	13	william donohue ellis	The Brooks legend	0.1047	1958
mdp.39015058708887	48	carrie brown	Confinement : [a novel]	0.0786	2004
mdp.39015046879584	79	guy johnson	Standing at the scratch line	0.0585	1998
mdp.39015000613995	24	frederic prokosch	The Asiatics : a novel	0.0601	1941
uc1.$b604653	75	wright morris	Man and boy	0.0587	1951
uc1.b4973186	30	david wiltse	Home again	0.1279	1986
mdp.39015008910062	6	sol stein	The magician; a novel	0.1254	1971
mdp.49015002262708	75	luisa valenzuela	The Lizard's tail	0.1173	1983
mdp.49015000678772	63	elizabeth elliot	No graven image: a novel	0.0579	1966
mdp.39015062110666	75	mervyn peake	Titus Groan	0.109	1967
mdp.39015029170779	70	sandra scofield	Walking dunes : a novel	0.0691	1992
uc1.32106005000887	75	faye levine	Solomon and Sheba	0.0701	1980
uc1.$b100728	2	gene fowler	Salute to yesterday	0.035	1937
mdp.39015005310373	24	manes sperber	The burned bramble;	0.1252	1951
mdp.39015022430634	13	"ejnar mikkelsen
maurice michael"	Two against the ice	0.1289	1957
uc1.$b115498	64	william haggard	The antagonists	0.0634	1964
mdp.39015020680917	12	clifford d simak	Way station	0.0664	1963
mdp.39015060073288	75	keith miller	The book of flying	0.1994	2004
inu.30000007428976	20	wolfgang borchert	The man outside: the prose works of Wolfgang Borchert;	0.13	1947
mdp.39015013018240	66	jose yglesias	Home again	0.1599	1987
pst.000067111190	41	colin mcadam	Fall	0.0704	2009
uc1.b4095315	14	jon godden	The peacock	0.1401	1950
mdp.39015004814367	31	nevil shute	Most secret	0.0893	1945
mdp.39015056229316	14	ian mcewan	Atonement	0.1008	2001
inu.39000004273715	48	kate grenville	Lilian's story	0.0761	1986
mdp.39015016451505	21	henry birne	Wait for the new grass; a novel	0.0917	1961
uc1.32106012862956	38	jeanette winterson	Gut symmetries	0.0615	1997
mdp.39015042868219	6	jodi picoult	Plain truth	0.1109	2000
mdp.39015055175817	20	"maya rasker
barbara fasting"	Unknown destination	0.0877	2000
